Handle,SKU,Name,Category,Description,Sold by weight,Option 1 name,Option 1 value,Option 2 name,Option 2 value,Option 3 name,Option 3 value,Cost,Barcode,SKU of included item,Quantity of included item,Track stock,Use production,Supplier,Purchase cost,Available for sale [JERGUN CRAFT],Price [JERGUN CRAFT],In stock [JERGUN CRAFT],Low stock [JERGUN CRAFT],Optimal stock [JERGUN CRAFT]
กระเทียมโทนดองน้ำผึ้ง-ใหญ่-เจอกัน,10185,กระเทียมโทนดองน้ำผึ้งเจอกัน 780 กรัม (ใหญ่),ของแห้งและเครื่องปรุง,,N,,,,,,,95.00,JC10185,,,Y,,,0.00,Y,120.00,25.000,5.000,10.000
กระเป๋าช็อปปิ้ง-เจอกัน,10705,กระเป๋าช็อปปิ้ง เจอกัน,ของที่ระลึก,,N,,,,,,,35.70,JC10705,,,Y,,AJ wedding,0.00,Y,79.00,1.000,0.000,49.000
กระเป๋าผ้าป่านเวียดนาม-14-นิ้ว,10831,กระเป๋าผ้าป่านเวียดนาม 14 นิ้ว,ของที่ระลึก,,N,,,,,,,50.00,JC10831,,,Y,,เจ๊หงส์ของฝากเวียดนาม,0.00,Y,140.00,0.000,5.000,10.000
กระเป๋าผ้าป่านเวียดนาม-16-นิ้ว,10805,กระเป๋าผ้าป่านเวียดนาม 16 นิ้ว,ของที่ระลึก,,N,,,,,,,82.50,JC10805,,,Y,,เจ๊หงส์ของฝากเวียดนาม,0.00,Y,169.00,1.000,10.000,20.000
กระเป๋าผ้ามันเวียดนาม,10849,กระเป๋าผ้ามันเวียดนาม 15 นิ้ว,ของที่ระลึก,,N,,,,,,,41.00,JC10849,,,Y,,เจ๊หงส์ของฝากเวียดนาม,0.00,Y,120.00,0.000,5.000,10.000
กระเป๋าผ้าแต่งลายผ้ามุก,10386,กระเป๋าผ้าแต่งลายผ้ามุก,ของที่ระลึก,,N,,,,,,,40.00,JC10386,,,Y,,บ้านพิมาน,0.00,Y,79.00,22.000,10.000,20.000
กรีนแอปเปิ้ลซีโร่,10445,กรีนแอปเปิ้ลซีโร่ 265 ml (โซดาคราฟท์),โซดาคราฟท์,,N,,,,,,,36.71,JC10445,,,Y,,คลาสทาวน์,0.00,Y,50.00,6.000,2.000,4.000
กล้วยกวน,10063,กล้วยกวน 150 g,ขนมขบเคี้ยวและของหวาน,,N,,,,,,,15.84,JC10063,,,Y,,อัยย์อุ่นผล ไม้อบแห้ง,0.00,Y,35.00,83.000,,24.000
กล้วยอบกรอบ100g,10039,กล้วยอบกรอบ100g TE HUNG,ขนมขบเคี้ยวและของหวาน,,N,,,,,,,22.09,8936002400703,,,Y,,เสงี่ยม มุกดาหาร,,Y,35.00,122.000,24.000,48.000
ก๋วยจั๊บญวน-เจอกันนครพนม-(ชุด-5-ห่อ),10491,ก๋วยจั๊บญวน เจอกันนครพนม (ชุด 5 ห่อ),ของแห้งและเครื่องปรุง,,N,,,,,,,,JC10491,10160,5.000,N,N,,,Y,150.00,,,
ก๋วยจั๊บญวน-เจอกันนครพนม125g,10160,ก๋วยจั๊บญวน เจอกันนครพนม125g,ของแห้งและเครื่องปรุง,,N,,,,,,,19.56,JC10160,,,Y,,ร้าน 99,0.00,Y,30.00,305.000,150.000,100.000
กวางรุ้งยาหม่องเวียดนาม,10034,กวางรุ้งยาหม่องเวียดนาม Troung Son 10 ml,ความงามและของใช้ส่วนตัว,,N,,,,,,,35.63,8938505132075,,,Y,,เสงี่ยม มุกดาหาร,0.00,Y,50.00,151.000,36.000,72.000
กางเกงผ้าสาลู,10262,กางเกงผ้าสาลู,ความงามและของใช้ส่วนตัว,,N,,,,,,,550.00,jc10262,,,Y,,,,Y,550.00,0.000,1.000,1.000
ตุ๊กตากาละแม-ชะลอม,10329,กาละแม เจอกันนครพนม (ชะลอม),ขนมขบเคี้ยวและของหวาน,,N,,,,,,,77.82,JC10329,,,Y,,ตุ๊กตา กาละแม,0.00,Y,120.00,2.000,5.000,10.000
ตุ๊กตากาละแม-กลาง,10559,กาละแม เจอกันนครพนม (เล็ก),ขนมขบเคี้ยวและของหวาน,,N,,,,,,,34.49,JC10559,,,Y,,ตุ๊กตา กาละแม,0.00,Y,50.00,9.000,5.000,10.000
ตุ๊กตากาละแม-ใหญ่,10365,กาละแม เจอกันนครพนม (ใหญ่),ขนมขบเคี้ยวและของหวาน,,N,,,,,,,69.25,JC10365,,,Y,,ตุ๊กตา กาละแม,0.00,Y,100.00,10.000,5.000,8.000
กาแฟ-3in1-g7,10007,กาแฟ 3in1 G7 1กล่อง 21ซอง 336 g,น้ำดื่ม เครื่องดื่ม และผงชงดื่ม,,N,,,,,,,92.34,8935024123287,,,Y,,แคน เซรามิก,0.00,Y,109.00,40.000,24.000,48.000
g7-black-instant-coffee-30g,10477,กาแฟ G7 Black instant coffee 30g,น้ำดื่ม เครื่องดื่ม และผงชงดื่ม,,N,,,,,,,47.08,8935024140147,,,Y,,บริษัท พิริยพูล อินเตอร์เนชั่นแนล จำกัด,0.00,Y,59.00,135.000,12.000,24.000
กาแฟ-wake-up,10424,กาแฟ Wake-up 306 g,น้ำดื่ม เครื่องดื่ม และผงชงดื่ม,,N,,,,,,,86.90,8934683007037,,,Y,,แคน เซรามิก,0.00,Y,120.00,30.000,12.000,24.000
คิงคอฟฟี่,10284,กาแฟ คิงคอฟฟี่ แบบกล่อง 37.5 g,น้ำดื่ม เครื่องดื่ม และผงชงดื่ม,,N,,,,,,,77.37,8935259090521,,,Y,,แคน เซรามิก,0.00,Y,109.00,38.000,24.000,48.000
กาแฟขี้ชะมดห่อน้ำตาล500g,10338,กาแฟขี้ชะมดห่อน้ำตาล500g,น้ำดื่ม เครื่องดื่ม และผงชงดื่ม,,N,,,,,,,82.22,JC10338,,,Y,,แคน เซรามิก,0.00,Y,120.00,24.000,12.000,40.000
กาแฟขี้ชะมดห่อเทา500g,10339,กาแฟขี้ชะมดห่อเทา500g,น้ำดื่ม เครื่องดื่ม และผงชงดื่ม,,N,,,,,,,81.87,JC10339,,,Y,,แคน เซรามิก,0.00,Y,120.00,13.000,12.000,24.000
กาแฟขี้ชะมดห่อเหลือง500g,10337,กาแฟขี้ชะมดห่อเหลือง500g,น้ำดื่ม เครื่องดื่ม และผงชงดื่ม,,N,,,,,,,111.83,8936113260012,,,Y,,แคน เซรามิก,0.00,Y,135.00,28.000,12.000,24.000
กาแฟขี้ชะมดเวียดนาม-500g-chon-cafe,10005,กาแฟขี้ชะมดเวียดนาม (Chon Cafe ห่อดำ) 500g,น้ำดื่ม เครื่องดื่ม และผงชงดื่ม,,N,,,,,,,83.03,8936114740001,,,Y,,แคน เซรามิก,0.00,Y,120.00,129.000,24.000,60.000
กาแฟแคปซูล-caphemuoihce,10695,กาแฟแคปซูล (Instant Hue Salt Coffee ) 120g,น้ำดื่ม เครื่องดื่ม และผงชงดื่ม,,N,,,,,,,110.43,8938527629188,,,Y,,แคน เซรามิก,0.00,Y,149.00,29.000,20.000,40.000
กีวี่,10059,กีวี่ 150 g,ขนมขบเคี้ยวและของหวาน,,N,,,,,,,28.64,JC10059,,,Y,,ร้านบ้านไอ,0.00,Y,35.00,7.000,,36.000
กุนเชียงปลาเจอกันเกรดa(สูญญากาศ)-500g,10932,กุนเชียงปลาเจอกันเกรดA(สูญญากาศ) 500g,ของแห้งและเครื่องปรุง,,N,,,,,,,111.00,JC10932,,,Y,,กุนเชียงหงส์หยก,111.00,Y,145.00,18.000,20.000,40.000
กุนเชียงหมูเจอกันเกรดa-500g-(สูญญากาศ),10526,กุนเชียงหมูเจอกันเกรดA(สูญญากาศ) 500g,ของแห้งและเครื่องปรุง,,N,,,,,,,112.02,JC10526,,,Y,,กุนเชียงหงส์หยก,0.00,Y,145.00,49.000,24.000,48.000
กุนเชียงหมูเจอกันเกรดb-1000g,10529,กุนเชียงหมูเจอกันเกรดB 1000g,ของแห้งและเครื่องปรุง,,N,,,,,,,103.12,Jc10529,,,Y,,กุนเชียงหงส์หยก,0.00,Y,135.00,54.000,24.000,48.000
ขนมจีนน้ำนัว-เจอกัน,10286,ขนมจีนน้ำนัว เจอกัน,ของแห้งและเครื่องปรุง,,N,,,,,,,19.00,JC10286,,,Y,,หจก.นัว อินเตอร์ฟู้ด,0.00,Y,35.00,397.000,250.000,500.000
ขนมจีนอบแห้ง--เจอกัน200กรัม,10232,ขนมจีนอบแห้ง  เจอกัน200กรัม,ของแห้งและเครื่องปรุง,,N,,,,,,,20.50,JC10232,,,Y,,หจก.นัว อินเตอร์ฟู้ด,0.00,Y,35.00,101.000,250.000,500.000
ขนมจีนอบแห้ง-สูตรเวียดนาม300g,10450,ขนมจีนอบแห้ง สูตรเวียดนาม300g mr.rice,ของแห้งและเครื่องปรุง,,N,,,,,,,31.25,8932514138301,,,Y,,บริษัท สูริรัชต์ฟู้ด จำกัด (Mr.Rice),0.00,Y,45.00,23.000,20.000,40.000
ขนมจีนอบแห้งเจอกัน-200กรัม-(ชุด-3-ห่อ),10382,ขนมจีนอบแห้งเจอกัน 200กรัม (ชุด 3 ห่อ),ของแห้งและเครื่องปรุง,,N,,,,,,,,JC10382,10232,3.000,N,N,,,Y,100.00,,,
ขนมปลาเส้น-60g,10463,ขนมปลาเส้น 60g,ขนมขบเคี้ยวและของหวาน,,N,,,,,,,14.21,JC10463,,,Y,,อาหารทะเลแห้งซอลซี,,Y,35.00,0.000,,38.000
ขนมปลาแผ่น-80g,10461,ขนมปลาแผ่น 80g,ขนมขบเคี้ยวและของหวาน,,N,,,,,,,10.37,JC10461,,,Y,,อาหารทะเลแห้งซอลซี,,Y,35.00,0.000,,27.000
ขนมเปี๊ยะทุเรียน280g,10052,ขนมเปี๊ยะทุเรียน280g,ขนมขบเคี้ยวและของหวาน,,N,,,,,,,112.66,8936014310038,,,Y,,ร้าน ดวงทอง,0.00,Y,140.00,0.000,,24.000
ขนุนรวม100g,10292,ขนุนรวม100g Hoa Phat,ขนมขบเคี้ยวและของหวาน,,N,,,,,,,26.63,8938504046120,,,Y,,เสงี่ยม มุกดาหาร,0.00,Y,35.00,74.000,36.000,72.000
ขนุนล้วน-100g,10291,ขนุนล้วน 100g Hoa Phat,ขนมขบเคี้ยวและของหวาน,,N,,,,,,,34.76,8938504046113,,,Y,,เสงี่ยม มุกดาหาร,0.00,Y,45.00,80.000,,72.000
ขนุนอบแห้ง-80g,10000,ขนุนอบแห้ง 80g Mit Say,ขนมขบเคี้ยวและของหวาน,,N,,,,,,,27.85,8938506010358,,,Y,,เสงี่ยม มุกดาหาร,,Y,35.00,62.000,24.000,48.000
ขนุนอบแห้ง230ghoa-phat,10033,ขนุนอบแห้ง230g HOA PHAT,ขนมขบเคี้ยวและของหวาน,,N,,,,,,,80.76,8938504046021,,,Y,,เสงี่ยม มุกดาหาร,0.00,Y,95.00,47.000,24.000,48.000
ของขวัญผ้าขาวม้า-sti,10806,ของขวัญผ้าขาวม้า STI (บ้านหนองจันทร์),ของที่ระลึก,,N,,,,,,,90.00,JC10806,,,Y,,ผ้าขาวม้าสติ,0.00,Y,120.00,6.000,5.000,10.000
ข้าวฮางงอกหอมมะลิ-105-(1kg),10678,ข้าวฮางงอกหอมมะลิ 105 (1kg),ผลิตภัณฑ์ท้องถิ่นนครพนม,,N,,,,,,,80.00,JC10678,,,Y,,วิสาหกิจชุมชนแปรรูปข้าวคุณเเม่,0.00,Y,100.00,0.000,0.000,12.000
ข้าวเกรียบกล้วยดิบ,10299,ข้าวเกรียบกล้วยดิบ,ขนมขบเคี้ยวและของหวาน,,N,,,,,,,62.00,JC10299,,,Y,,เสงี่ยม มุกดาหาร,0.00,Y,120.00,19.000,,12.000
ข้าวเกรียบงาขาว-5แผ่น,10580,ข้าวเกรียบงาขาว 5แผ่น,ผลิตภัณฑ์ท้องถิ่นนครพนม,,N,,,,,,,40.00,JC10580,,,Y,,นครแบ๋งดา,0.00,Y,55.00,4.000,0.000,20.000
ข้าวเกรียบงาดำ-10แผ่น,10186,ข้าวเกรียบงาดำ 10แผ่น,ผลิตภัณฑ์ท้องถิ่นนครพนม,,N,,,,,,,70.00,JC10186,,,Y,,เจ๊เนย นาจอก,0.00,Y,85.00,6.000,2.000,5.000
ข้าวเกรียบงาดำ-20-แผ่น,10192,ข้าวเกรียบงาดำ 20 แผ่น,ผลิตภัณฑ์ท้องถิ่นนครพนม,,N,,,,,,,140.00,JC10192,,,Y,,นครแบ๋งดา,0.00,Y,165.00,5.000,2.000,5.000
ข้าวเกรียบไรซ์เบอรี่-5แผ่น,10581,ข้าวเกรียบไรซ์เบอรี่ 5แผ่น,ผลิตภัณฑ์ท้องถิ่นนครพนม,,N,,,,,,,75.00,JC10581,,,Y,,นครแบ๋งดา,0.00,Y,95.00,1.000,0.000,18.000
ข้าวแต๋นธัญพืช,10322,ข้าวแต๋นธัญพืช พรเจริญ,ผลิตภัณฑ์ท้องถิ่นนครพนม,,N,,,,,,,32.00,JC10322,,,Y,,พรเจริญ นครพนม,,Y,40.00,24.000,12.000,24.000
ข้าวแต๋นพอดีคำ,10323,ข้าวแต๋นพอดีคำ พรเจริญ,ผลิตภัณฑ์ท้องถิ่นนครพนม,,N,,,,,,,32.00,JC10323,,,Y,,พรเจริญ นครพนม,,Y,35.00,14.000,12.000,24.000
ข้าวแต๋นหวานจุด,10326,ข้าวแต๋นหวานจุก พรเจริญ,ผลิตภัณฑ์ท้องถิ่นนครพนม,,N,,,,,,,31.99,JC10326,,,Y,,พรเจริญ นครพนม,0.00,Y,40.00,20.000,12.000,24.000
ข้าวแต๋นหวานแผ่น,10324,ข้าวแต๋นหวานแผ่น พรเจริญ,ผลิตภัณฑ์ท้องถิ่นนครพนม,,N,,,,,,,32.00,JC10324,,,Y,,พรเจริญ นครพนม,,Y,35.00,16.000,12.000,24.000
ข้าวแต๋นแผ่นดิบ,10906,ข้าวแต๋นแผ่นดิบ,ของแห้งและเครื่องปรุง,,N,,,,,,,25.00,JC10906,,,Y,,,,Y,35.00,8.000,5.000,
ข้าวใหม่ไร้สาร-(ข้าวกล้อง)-1-กก.,10601,ข้าวใหม่ไร้สาร (ข้าวกล้อง) 1 กก.,ผลิตภัณฑ์ท้องถิ่นนครพนม,,N,,,,,,,65.00,JC10601,,,Y,,ข้าวใหม่ไร้สาร,0.00,Y,85.00,0.000,0.000,10.000
ข้าวใหม่ไร้สาร-(ข้าวมันปู)-1-กก.,10599,ข้าวใหม่ไร้สาร (ข้าวมันปู) 1 กก.,ผลิตภัณฑ์ท้องถิ่นนครพนม,,N,,,,,,,70.47,JC10599,,,Y,,ข้าวใหม่ไร้สาร,0.00,Y,95.00,0.000,0.000,10.000
ข้าวใหม่ไร้สาร-(ข้าวหอมมะลินครพนม)-1-กก.,10600,ข้าวใหม่ไร้สาร (ข้าวหอมมะลินครพนม) 1 กก.,ผลิตภัณฑ์ท้องถิ่นนครพนม,,N,,,,,,,45.00,JC10600,,,Y,,ข้าวใหม่ไร้สาร,0.00,Y,60.00,0.000,0.000,10.000
ข้าวใหม่ไร้สาร-(ข้าวเหนียว)-1-กก.,10602,ข้าวใหม่ไร้สาร (ข้าวเหนียว) 1 กก.,ผลิตภัณฑ์ท้องถิ่นนครพนม,,N,,,,,,,38.33,JC10602,,,Y,,ข้าวใหม่ไร้สาร,0.00,Y,45.00,4.000,0.000,10.000
ข้าวใหม่ไร้สาร-(ข้าวเหนียวดำ)-1-กก.,10664,ข้าวใหม่ไร้สาร (ข้าวเหนียวดำ) 1 กก.,ผลิตภัณฑ์ท้องถิ่นนครพนม,,N,,,,,,,65.00,JC10664,,,Y,,ข้าวใหม่ไร้สาร,0.00,Y,85.00,0.000,0.000,10.000
ข้าวใหม่ไร้สาร-(ข้าวไรซ์เบอรี่)-1-กก.,10598,ข้าวใหม่ไร้สาร (ข้าวไรซ์เบอรี่) 1 กก.,ผลิตภัณฑ์ท้องถิ่นนครพนม,,N,,,,,,,71.10,JC10598,,,Y,,ข้าวใหม่ไร้สาร,0.00,Y,95.00,0.000,0.000,10.000
ขี้ผึ้งน้ำมันเขียวสกัดเย็น,10397,ขี้ผึ้งน้ำมันเขียวสกัดเย็น,ผลิตภัณฑ์ท้องถิ่นนครพนม,,N,,,,,,,70.00,JC10397,,,Y,,สมุนไพรภูไท,0.00,Y,100.00,10.000,6.000,12.000
คราฟท์โซดามะม่วง-330-ml,10064,คราฟท์โซดามะม่วง 330 ml,โซดาคราฟท์,,N,,,,,,,35.00,JC10064,,,Y,,บริษัท วินเนอร์โฮม จำกัด,35.00,Y,50.00,20.000,12.000,24.000
คราฟท์โซดาลิ้นจี่-330-ml,10117,คราฟท์โซดาลิ้นจี่ 330 ml,โซดาคราฟท์,,N,,,,,,,35.00,JC10117,,,Y,,บริษัท วินเนอร์โฮม จำกัด,35.00,Y,50.00,29.000,12.000,24.000
คราฟท์โซดาสับปะรด-330-ml,10116,คราฟท์โซดาสับปะรด 330 ml,โซดาคราฟท์,,N,,,,,,,35.00,JC10116,,,Y,,บริษัท วินเนอร์โฮม จำกัด,35.00,Y,50.00,31.000,12.000,24.000
คราฟท์โซดาเสาวรส-330-ml,10121,คราฟท์โซดาเสาวรส 330 ml,โซดาคราฟท์,,N,,,,,,,35.00,JC10121,,,Y,,บริษัท วินเนอร์โฮม จำกัด,35.00,Y,50.00,19.000,12.000,24.000
คาพิสแลคโตะโซดา245ml,10027,คาพิสแลคโตะโซดา245ml,น้ำดื่ม เครื่องดื่ม และผงชงดื่ม,,N,,,,,,,12.58,8851123238007,,,Y,,บริษัท สยามแม็คโคร จำกัด (มหาชน),0.00,Y,15.00,27.000,12.000,
คาพิสแลคโตะโซดาพีชซากุระ245ml,10021,คาพิสแลคโตะโซดาพีชซากุระ245ml,น้ำดื่ม เครื่องดื่ม และผงชงดื่ม,,N,,,,,,,12.94,8859183522715,,,Y,,บริษัท สยามแม็คโคร จำกัด (มหาชน),0.00,Y,15.00,27.000,12.000,24.000
คาพิสแลคโตะโซดาองุ่นเคียวโฮ245ml,10043,คาพิสแลคโตะโซดาองุ่นเคียวโฮ245ml,น้ำดื่ม เครื่องดื่ม และผงชงดื่ม,,N,,,,,,,12.80,8859183522814,,,Y,,บริษัท สยามแม็คโคร จำกัด (มหาชน),0.00,Y,15.00,38.000,0.000,
เบียร์คาราบาว-dunkel-beer-490ml.,10674,คาราบาว Dunkel beer 490ml.,เบียร์,,N,,,,,,,45.07,8859753900127,,,Y,,บริษัท ตะวันแดง ดีซีเอ็ม จำกัด,0.00,Y,60.00,109.000,12.000,24.000
เบียร์คาราบาวขวด-620ml.-dunkel-beer,10724,คาราบาว Dunkel beer 620ml.,เบียร์,,N,,,,,,,53.85,8859753900066,,,Y,,บริษัท ตะวันแดง ดีซีเอ็ม จำกัด,0.00,Y,70.00,110.000,,
เบียร์คาราบาวป๋อง-490-มล.-lager-beer-(เขียว),10595,คาราบาว Lager beer 490 ml,เบียร์,,N,,,,,,,45.03,8859753900110,,,Y,,บริษัท ตะวันแดง ดีซีเอ็ม จำกัด,0.00,Y,54.00,133.000,6.000,12.000
เบียร์คาราบาวขวด-620-มล.-lager-beer-(เขียว),10330,คาราบาว Lager beer 620 ml,เบียร์,,N,,,,,,,53.67,8859753900059,,,Y,,บริษัท ตะวันแดง ดีซีเอ็ม จำกัด,0.00,Y,60.00,113.000,6.000,12.000
คาราบาวแดง150ml,10017,คาราบาวแดง150ml,น้ำดื่ม เครื่องดื่ม และผงชงดื่ม,,N,,,,,,,8.51,8855790000011,,,Y,,บริษัท สยามแม็คโคร จำกัด (มหาชน),0.00,Y,10.00,62.000,0.000,
คาลพิสแลคโตะโซดาฟรุ๊ตตี้245ml.,10051,คาลพิสแลคโตะโซดาฟรุ๊ตตี้245ml.,น้ำดื่ม เครื่องดื่ม และผงชงดื่ม,,N,,,,,,,12.00,8859183521114,,,Y,,บริษัท สยามแม็คโคร จำกัด (มหาชน),0.00,Y,15.00,0.000,0.000,0.000
คูน-สุรากลั่นขนาดเล็ก750ml,10439,คูน สุรากลั่นขนาดเล็ก750ml,สุราชุมชน,,N,,,,,,,580.00,JC10439,,,Y,,วิสาหกิจชุมชนโนนเชือก,0.00,Y,890.00,4.000,6.000,12.000
จมูกข้าวฮางงอก-6-สายพันธุ์,10679,จมูกข้าวฮางงอก 6 สายพันธุ์ 200 g,ผลิตภัณฑ์ท้องถิ่นนครพนม,,N,,,,,,,190.00,8857124467064,,,Y,,วิสาหกิจชุมชนแปรรูปข้าวคุณเเม่,0.00,Y,249.00,3.000,0.000,12.000
จ๊วด-ชานมไข่มุก,10758,จ๊วด ชานมไข่มุก 360 ml,สุราชุมชน,,N,,,,,,,89.17,8859352300120,,,Y,,บริษัท ดริ้งก์ไว๊ซ์ จำกัด,0.00,Y,159.00,8.000,6.000,12.000
จ๊วด-โคล่า,10757,จ๊วด โคล่า 360 ml,สุราชุมชน,,N,,,,,,,89.17,8859352300137,,,Y,,บริษัท ดริ้งก์ไว๊ซ์ จำกัด,0.00,Y,159.00,0.000,6.000,12.000
จ๊วด-โยเกิร์ต,10759,จ๊วด โยเกิร์ต 360 ml,สุราชุมชน,,N,,,,,,,89.17,8859352300144,,,Y,,บริษัท ดริ้งก์ไว๊ซ์ จำกัด,0.00,Y,159.00,9.000,6.000,12.000
จอมนางจิงเจอร์ที-ชาขิง,10208,จอมนางจิงเจอร์ที ชาขิง 265 ml (โซดาคราฟท์),โซดาคราฟท์,,N,,,,,,,37.03,JC10208,,,Y,,คลาสทาวน์,0.00,Y,50.00,7.000,6.000,12.000
จินตะหลา-750ml.,10061,จินตะหลา 750ml.,สุราชุมชน,,N,,,,,,,762.50,่jc10061,,,Y,,วสช.ปักใต้ (spirit of Songkhla),0.00,Y,900.00,3.000,3.000,3.000
ชากูซ่าองุ่นเคียวโฮ320ml,10029,ชากูซ่าองุ่นเคียวโฮ320ml,น้ำดื่ม เครื่องดื่ม และผงชงดื่ม,,N,,,,,,,12.11,8854698016933,,,Y,,บริษัท สยามแม็คโคร จำกัด (มหาชน),0.00,Y,15.00,29.000,0.000,
ชากูซ่าฮันนี่เลมอน320ml,10011,ชากูซ่าฮันนี่เลมอน320ml,น้ำดื่ม เครื่องดื่ม และผงชงดื่ม,,N,,,,,,,11.86,8854698010672,,,Y,,บริษัท สยามแม็คโคร จำกัด (มหาชน),0.00,Y,15.00,47.000,0.000,
ช้าง-cold-brew--490ml.,10698,ช้าง cold brew  490ml.,เบียร์,,N,,,,,,,47.41,8851993725010,,,Y,,บริษัท แคชแวน แมนเนจเม้นท์ จำกัด,0.00,Y,55.00,175.000,30.000,60.000
ช้าง-cold-brew-ขวด-620ml,10131,ช้าง Cold Brew ขวด 620ml,เบียร์,,N,,,,,,,56.25,8851993716018,,,Y,,บริษัท แคชแวน แมนเนจเม้นท์ จำกัด,56.25,Y,62.00,116.000,60.000,120.000
ช้างคลาสสิค-(ป๋องยาว)490ml,10498,ช้างคลาสสิค (ป๋องยาว)490ml,เบียร์,,N,,,,,,,45.00,8851993625013,,,Y,,บริษัท แคชแวน แมนเนจเม้นท์ จำกัด,0.00,Y,53.00,57.000,30.000,60.000
ช้างคลาสสิค-ขวด-620ml,10074,ช้างคลาสสิค ขวด 620ml,เบียร์,,N,,,,,,,52.58,8851993616011,,,Y,,บริษัท แคชแวน แมนเนจเม้นท์ จำกัด,52.58,Y,60.00,97.000,65.000,130.000
ชาเขียวอิชิตันข้าวญี่ปุ่น420ml,10025,ชาเขียวอิชิตันข้าวญี่ปุ่น420ml,น้ำดื่ม เครื่องดื่ม และผงชงดื่ม,,N,,,,,,,14.14,8858891300264,,,Y,,บริษัท สยามแม็คโคร จำกัด (มหาชน),0.00,Y,20.00,20.000,0.000,
ชาเขียวอิชิตันน้ำผึ้งมะนาว420ml,10047,ชาเขียวอิชิตันน้ำผึ้งมะนาว420ml,น้ำดื่ม เครื่องดื่ม และผงชงดื่ม,,N,,,,,,,14.30,8858891300073,,,Y,,บริษัท สยามแม็คโคร จำกัด (มหาชน),0.00,Y,20.00,27.000,0.000,
ชาเขียวอิชิตันรสต้นตำหรับ420ml,10015,ชาเขียวอิชิตันรสต้นตำหรับ420ml,น้ำดื่ม เครื่องดื่ม และผงชงดื่ม,,N,,,,,,,14.32,8858891300110,,,Y,,บริษัท สยามแม็คโคร จำกัด (มหาชน),0.00,Y,20.00,31.000,0.000,
ชาเวียดนาม-atiso,10170,ชาเวียดนาม ATISO 200 g,น้ำดื่ม เครื่องดื่ม และผงชงดื่ม,,N,,,,,,,128.26,8935115701349,,,Y,,เสงี่ยม มุกดาหาร,0.00,Y,160.00,137.000,48.000,100.000
ซมเซย-330-ml,10940,ซมเซย 330 ml,สุราชุมชน,,N,,,,,,,262.50,JC10940,,,Y,,ซมเซย สับปะรดกลั่น,0.00,Y,390.00,11.000,3.000,
ซมเซย-750ml,10938,ซมเซย 750ml,สุราชุมชน,,N,,,,,,,640.89,JC10938,,,Y,,ซมเซย สับปะรดกลั่น,571.25,Y,690.00,12.000,6.000,12.000
ซอส-mekong--tuong-pho-700g,10360,ซอส Mekong  TUONG PHO 700G,ของแห้งและเครื่องปรุง,,N,,,,,,,60.08,8935037901001,,,Y,,,0.00,Y,109.00,24.000,15.000,15.000
ต๊ะตอนยอน--มิกซ์เบอร์รี่-700ml,10918,ต๊ะตอนยอน  มิกซ์เบอร์รี่ 700ml,สุราชุมชน,,N,,,,,,,306.67,8857128972694,,,Y,,วิสาหกิจชุมชน สุราแช่ชุมชนบ้านดอนแก่ง LANNA SATO,306.67,Y,399.00,1.000,1.000,3.000
ต๊ะตอนยอน--ลิ้นจี่-700ml,10858,ต๊ะตอนยอน  ลิ้นจี่ 700ml,สุราชุมชน,,N,,,,,,,306.67,8857128972687,,,Y,,วิสาหกิจชุมชน สุราแช่ชุมชนบ้านดอนแก่ง LANNA SATO,306.67,Y,399.00,2.000,1.000,3.000
ต๊ะตอนยอน-แอปเปิ้ลเขียว-700ml,10919,ต๊ะตอนยอน แอปเปิ้ลเขียว 700ml,สุราชุมชน,,N,,,,,,,306.67,8857128972632,,,Y,,วิสาหกิจชุมชน สุราแช่ชุมชนบ้านดอนแก่ง LANNA SATO,306.67,Y,399.00,3.000,1.000,3.000
ตะวันแดง-ipa-490ml,10774,ตะวันแดง IPA 490ml,เบียร์,,N,,,,,,,53.14,8859753900097,,,Y,,บริษัท ตะวันแดง ดีซีเอ็ม จำกัด,0.00,Y,60.00,117.000,17.000,36.000
เบียร์ตะวันแดง-โรเซ่-490ml.,10675,ตะวันแดง Rose 490ml.,เบียร์,,N,,,,,,,53.08,8859753900080,,,Y,,บริษัท ตะวันแดง ดีซีเอ็ม จำกัด,0.00,Y,60.00,140.000,12.000,24.000
เบียร์ตะวันแดงป๋อง-ไวเซ่น-490-มล.-(ขาว),10597,ตะวันแดง WeiZen 490 ml,เบียร์,,N,,,,,,,53.24,8859753900073,,,Y,,บริษัท ตะวันแดง ดีซีเอ็ม จำกัด,0.00,Y,60.00,97.000,6.000,12.000
ตุ้กตาหมีผ้าขาวม้า-sti,10807,ตุ้กตาหมีผ้าขาวม้า STI (บ้านหนองจันทร์),ของที่ระลึก,,N,,,,,,,90.00,JC10807,,,Y,,ผ้าขาวม้าสติ,0.00,Y,120.00,12.000,5.000,10.000
ตุ๊กตาเวียดนาม,10253,ตุ๊กตาเวียดนาม,ของที่ระลึก,,N,,,,,,,120.00,JC10253,,,Y,,เจ๊หงส์ของฝากเวียดนาม,0.00,Y,250.00,6.000,3.000,6.000
ถ้วยกรองกาแฟ-7q-coffee-filter,10171,ถ้วยกรองกาแฟ 7Q Coffee Filter,น้ำดื่ม เครื่องดื่ม และผงชงดื่ม,,N,,,,,,,38.80,JC10171,,,Y,,แคน เซรามิก,0.00,Y,60.00,104.000,24.000,48.000
